,GHI,Tair,poa_global,solar_elevation,cell_temp,E_gen_kWh,E_hvac_kWh,E_hw_kWh,E_base_kWh,E_total_kWh,charge_kw,discharge_kw,grid_export_kw,grid_import_kw,soc_after,E_self_kWh
2020-06-11 21:00:00+09:00,0.0000,21.0000,0.0000,-19.9319,21.0000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1818,0.0000
2020-06-11 22:00:00+09:00,0.0000,18.5000,0.0000,-26.5080,18.5000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.1217,0.0000
2020-06-11 23:00:00+09:00,0.0000,18.1000,0.0000,-30.3792,18.1000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.3000,0.0000,0.0000,0.0959,0.0000
2020-06-12 00:00:00+09:00,0.0000,21.3000,0.0000,-31.0007,21.3000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.0830,0.0000
2020-06-12 01:00:00+09:00,0.0000,18.2000,0.0000,-28.2729,18.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.3846,0.0000,0.0987,0.0500,0.0000
2020-06-12 02:00:00+09:00,0.0000,21.1000,0.0000,-22.6071,21.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-12 03:00:00+09:00,0.0000,21.3000,0.0000,-14.6754,21.3000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-12 04:00:00+09:00,0.0000,22.6000,0.0000,-5.1290,22.6000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-12 05:00:00+09:00,45.6000,21.5000,13.6119,5.5236,21.9189,0.0737,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.1263,0.0500,0.0737
2020-06-12 06:00:00+09:00,109.3000,19.9000,61.2977,16.9162,21.4324,0.3323,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.5677,0.0500,0.3323
2020-06-12 07:00:00+09:00,159.6000,25.7000,128.3492,28.7826,29.5398,0.6791,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.4209,0.0500,0.6791
2020-06-12 08:00:00+09:00,237.4000,27.5000,216.1036,40.9064,33.5258,1.1296,0.0657,0.0000,0.7000,0.7657,0.3639,0.0000,0.0000,0.0000,0.0794,1.1296
2020-06-12 09:00:00+09:00,227.9000,25.2000,214.0602,53.0514,31.8464,1.1247,0.0000,0.0000,0.4000,0.4000,0.7247,0.0000,0.0000,0.0000,0.1380,1.1247
2020-06-12 10:00:00+09:00,250.7000,27.2000,240.3905,64.7836,34.6823,1.2521,0.0573,0.0000,0.3500,0.4073,0.8447,0.0000,0.0000,0.0000,0.2063,1.2521
2020-06-12 11:00:00+09:00,313.7000,31.0000,304.3174,74.6286,40.4506,1.5568,0.1705,0.0000,0.4000,0.5705,0.9863,0.0000,0.0000,0.0000,0.2860,1.5568
2020-06-12 12:00:00+09:00,355.1000,28.8000,345.0301,76.8283,37.8223,1.7797,0.1074,0.0000,0.6000,0.7074,1.0723,0.0000,0.0000,0.0000,0.3727,1.7797
2020-06-12 13:00:00+09:00,306.4000,25.9000,296.3846,68.8207,34.1406,1.5463,0.0000,0.0000,0.3500,0.3500,1.1963,0.0000,0.0000,0.0000,0.4694,1.5463
2020-06-12 14:00:00+09:00,284.3000,27.1000,269.8929,57.4934,34.6893,1.4057,0.0554,0.0000,0.3500,0.4054,1.0003,0.0000,0.0000,0.0000,0.5502,1.4057
2020-06-12 15:00:00+09:00,198.1000,26.5000,180.8208,45.4300,31.8313,0.9501,0.0352,0.0000,0.3500,0.3852,0.5649,0.0000,0.0000,0.0000,0.5959,0.9501
2020-06-12 16:00:00+09:00,122.1000,27.5000,107.0294,33.2691,30.7698,0.5642,0.0622,0.0000,0.4000,0.4622,0.1020,0.0000,0.0000,0.0000,0.6041,0.5642
2020-06-12 17:00:00+09:00,123.8000,22.8000,89.8956,21.2862,25.4668,0.4816,0.0000,0.0000,0.9000,0.9000,0.0000,0.4184,0.0000,0.0000,0.5682,0.4816
2020-06-12 18:00:00+09:00,70.4000,25.9000,17.5488,9.6951,26.4293,0.0937,0.0000,0.0000,1.3000,1.3000,0.0000,1.2063,0.0000,0.0000,0.4646,0.0937
2020-06-12 19:00:00+09:00,0.0000,26.1000,0.0000,-1.2626,26.1000,0.0000,0.0466,0.0000,1.2000,1.2466,0.0000,1.2466,0.0000,0.0000,0.3575,0.0000
2020-06-12 20:00:00+09:00,0.0000,19.5000,0.0000,-11.2632,19.5000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.2716,0.0000
2020-06-12 21:00:00+09:00,0.0000,20.6000,0.0000,-19.8547,20.6000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1942,0.0000
2020-06-12 22:00:00+09:00,0.0000,19.4000,0.0000,-26.4336,19.4000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.1341,0.0000
2020-06-12 23:00:00+09:00,0.0000,20.4000,0.0000,-30.3115,20.4000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.3000,0.0000,0.0000,0.1083,0.0000
2020-06-13 00:00:00+09:00,0.0000,20.0000,0.0000,-30.9443,20.0000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.0954,0.0000
2020-06-13 01:00:00+09:00,0.0000,19.8000,0.0000,-28.2307,19.8000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.0539,0.0000
2020-06-13 02:00:00+09:00,0.0000,22.1000,0.0000,-22.5793,22.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0456,0.0000,0.4377,0.0500,0.0000
2020-06-13 03:00:00+09:00,0.0000,19.5000,0.0000,-14.6603,19.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-13 04:00:00+09:00,0.0000,20.4000,0.0000,-5.1242,20.4000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-13 05:00:00+09:00,0.0000,21.1000,0.0000,5.5204,21.1000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-06-13 06:00:00+09:00,78.8000,22.8000,47.1674,16.9071,24.1447,0.2537,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.6463,0.0500,0.2537
2020-06-13 07:00:00+09:00,168.5000,26.6000,134.8892,28.7695,30.6621,0.7113,0.0663,0.0000,1.1000,1.1663,0.0000,0.0000,0.0000,0.4551,0.0500,0.7113
2020-06-13 08:00:00+09:00,173.9000,25.2000,157.8874,40.8914,29.9359,0.8344,0.0000,0.0000,0.7000,0.7000,0.1344,0.0000,0.0000,0.0000,0.0609,0.8344
2020-06-13 09:00:00+09:00,221.4000,26.2000,207.6140,53.0377,32.2521,1.0895,0.0272,0.0000,0.4000,0.4272,0.6623,0.0000,0.0000,0.0000,0.1144,1.0895
2020-06-13 10:00:00+09:00,271.8000,28.6000,260.6320,64.7779,36.4657,1.3500,0.0990,0.0000,0.3500,0.4490,0.9011,0.0000,0.0000,0.0000,0.1872,1.3500
2020-06-13 11:00:00+09:00,244.4000,28.0000,237.1296,74.6502,35.1314,1.2334,0.0806,0.0000,0.4000,0.4806,0.7528,0.0000,0.0000,0.0000,0.2481,1.2334
2020-06-13 12:00:00+09:00,331.1000,25.8000,324.0327,76.8967,35.6639,1.6826,0.0000,0.0000,0.6000,0.6000,1.0826,0.0000,0.0000,0.0000,0.3356,1.6826
2020-06-13 13:00:00+09:00,234.2000,25.8000,226.4108,68.8939,32.6799,1.1866,0.0000,0.0000,0.3500,0.3500,0.8366,0.0000,0.0000,0.0000,0.4032,1.1866
2020-06-13 14:00:00+09:00,259.1000,26.7000,245.8230,57.5633,34.2281,1.2822,0.0430,0.0000,0.3500,0.3930,0.8892,0.0000,0.0000,0.0000,0.4751,1.2822
2020-06-13 15:00:00+09:00,182.4000,29.3000,168.2843,45.4987,34.4363,0.8772,0.1167,0.0000,0.3500,0.4667,0.4105,0.0000,0.0000,0.0000,0.5083,0.8772
2020-06-13 16:00:00+09:00,123.1000,27.2000,106.4416,33.3378,30.4559,0.5616,0.0534,0.0000,0.4000,0.4534,0.1082,0.0000,0.0000,0.0000,0.5170,0.5616
2020-06-13 17:00:00+09:00,92.4000,24.2000,61.9720,21.3559,26.0448,0.3314,0.0000,0.0000,0.9000,0.9000,0.0000,0.5686,0.0000,0.0000,0.4682,0.3314
2020-06-13 18:00:00+09:00,80.9000,23.2000,38.0694,9.7660,24.3369,0.2046,0.0000,0.0000,1.3000,1.3000,0.0000,1.0954,0.0000,0.0000,0.3741,0.2046
2020-06-13 19:00:00+09:00,0.0000,21.9000,0.0000,-1.1905,21.9000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.2710,0.0000
2020-06-13 20:00:00+09:00,0.0000,23.1000,0.0000,-11.1905,23.1000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1851,0.0000
2020-06-13 21:00:00+09:00,0.0000,22.0000,0.0000,-19.7827,22.0000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1077,0.0000
2020-06-13 22:00:00+09:00,0.0000,18.4000,0.0000,-26.3651,18.4000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.6722,0.0000,0.0278,0.0500,0.0000
2020-06-13 23:00:00+09:00,0.0000,18.4000,0.0000,-30.2504,18.4000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-06-14 00:00:00+09:00,0.0000,16.2000,0.0000,-30.8947,16.2000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-14 01:00:00+09:00,0.0000,21.0000,0.0000,-28.1951,21.0000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-14 02:00:00+09:00,0.0000,20.1000,0.0000,-22.5576,20.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-14 03:00:00+09:00,0.0000,20.9000,0.0000,-14.6507,20.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-14 04:00:00+09:00,0.0000,19.5000,0.0000,-5.1244,19.5000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-14 05:00:00+09:00,0.0000,22.0000,0.0000,5.5127,22.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-06-14 06:00:00+09:00,85.4000,27.4000,46.8892,16.8938,28.8040,0.2487,0.0872,0.0000,0.9000,0.9872,0.0000,0.0000,0.0000,0.7386,0.0500,0.2487
2020-06-14 07:00:00+09:00,132.7000,23.8000,105.0188,28.7525,27.0000,0.5600,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.5400,0.0500,0.5600
2020-06-14 08:00:00+09:00,114.6000,23.6000,103.4340,40.8726,26.8271,0.5518,0.0000,0.0000,0.7000,0.7000,0.0000,0.0000,0.0000,0.1482,0.0500,0.5518
2020-06-14 09:00:00+09:00,222.3000,23.9000,208.6897,53.0201,30.4193,1.1013,0.0000,0.0000,0.4000,0.4000,0.7013,0.0000,0.0000,0.0000,0.1067,1.1013
2020-06-14 10:00:00+09:00,320.5000,25.0000,308.7710,64.7677,34.1485,1.6109,0.0000,0.0000,0.3500,0.3500,1.2609,0.0000,0.0000,0.0000,0.2086,1.6109
2020-06-14 11:00:00+09:00,303.5000,29.5000,295.3703,74.6655,38.4071,1.5207,0.1263,0.0000,0.4000,0.5263,0.9945,0.0000,0.0000,0.0000,0.2890,1.5207
2020-06-14 12:00:00+09:00,241.0000,28.5000,234.6320,76.9587,35.6634,1.2184,0.0951,0.0000,0.6000,0.6951,0.5233,0.0000,0.0000,0.0000,0.3313,1.2184
2020-06-14 13:00:00+09:00,282.7000,27.7000,273.8078,68.9631,35.9577,1.4205,0.0729,0.0000,0.3500,0.4229,0.9976,0.0000,0.0000,0.0000,0.4119,1.4205
2020-06-14 14:00:00+09:00,255.5000,27.8000,242.5442,57.6303,35.2620,1.2610,0.0750,0.0000,0.3500,0.4250,0.8360,0.0000,0.0000,0.0000,0.4795,1.2610
2020-06-14 15:00:00+09:00,192.4000,27.7000,176.9957,45.5646,33.1040,0.9264,0.0702,0.0000,0.3500,0.4202,0.5062,0.0000,0.0000,0.0000,0.5204,0.9264
2020-06-14 16:00:00+09:00,154.5000,27.9000,133.7018,33.4039,31.7859,0.7026,0.0749,0.0000,0.4000,0.4749,0.2277,0.0000,0.0000,0.0000,0.5388,0.7026
2020-06-14 17:00:00+09:00,44.2000,25.0000,31.9934,21.4226,25.8793,0.1712,0.0000,0.0000,0.9000,0.9000,0.0000,0.7288,0.0000,0.0000,0.4762,0.1712
2020-06-14 18:00:00+09:00,60.1000,21.5000,17.2074,9.8335,22.0160,0.0931,0.0000,0.0000,1.3000,1.3000,0.0000,1.2069,0.0000,0.0000,0.3725,0.0931
2020-06-14 19:00:00+09:00,0.0000,22.8000,0.0000,-1.1224,22.8000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.2694,0.0000
2020-06-14 20:00:00+09:00,0.0000,22.5000,0.0000,-11.1224,22.5000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1835,0.0000
2020-06-14 21:00:00+09:00,0.0000,22.2000,0.0000,-19.7162,22.2000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1062,0.0000
2020-06-14 22:00:00+09:00,0.0000,20.2000,0.0000,-26.3027,20.2000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.6543,0.0000,0.0457,0.0500,0.0000
2020-06-14 23:00:00+09:00,0.0000,16.8000,0.0000,-30.1959,16.8000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-06-15 00:00:00+09:00,0.0000,17.7000,0.0000,-30.8519,17.7000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-15 01:00:00+09:00,0.0000,23.2000,0.0000,-28.1661,23.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-15 02:00:00+09:00,0.0000,18.9000,0.0000,-22.5421,18.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-15 03:00:00+09:00,0.0000,23.3000,0.0000,-14.6467,23.3000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-15 04:00:00+09:00,0.0000,20.6000,0.0000,-5.1296,20.6000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-15 05:00:00+09:00,19.3000,21.7000,7.4383,5.5005,21.9317,0.0403,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.1597,0.0500,0.0403
2020-06-15 06:00:00+09:00,144.2000,24.7000,88.6562,16.8764,27.4259,0.4721,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.4279,0.0500,0.4721
2020-06-15 07:00:00+09:00,122.7000,27.4000,96.8331,28.7316,30.2812,0.5112,0.0884,0.0000,1.1000,1.1884,0.0000,0.0000,0.0000,0.6772,0.0500,0.5112
2020-06-15 08:00:00+09:00,176.3000,25.1000,156.3923,40.8501,29.9530,0.8265,0.0000,0.0000,0.7000,0.7000,0.1265,0.0000,0.0000,0.0000,0.0602,0.8265
2020-06-15 09:00:00+09:00,252.2000,25.2000,236.6551,52.9986,32.4600,1.2411,0.0000,0.0000,0.4000,0.4000,0.8411,0.0000,0.0000,0.0000,0.1282,1.2411
2020-06-15 10:00:00+09:00,259.5000,26.2000,249.3728,64.7529,33.0572,1.3054,0.0283,0.0000,0.3500,0.3783,0.9271,0.0000,0.0000,0.0000,0.2031,1.3054
2020-06-15 11:00:00+09:00,282.0000,27.8000,273.1866,74.6745,36.0720,1.4168,0.0759,0.0000,0.4000,0.4759,0.9409,0.0000,0.0000,0.0000,0.2792,1.4168
2020-06-15 12:00:00+09:00,267.7000,27.4000,260.1686,77.0142,35.4299,1.3520,0.0637,0.0000,0.6000,0.6637,0.6883,0.0000,0.0000,0.0000,0.3348,1.3520
2020-06-15 13:00:00+09:00,264.7000,31.8000,256.5487,69.0283,39.6622,1.3157,0.1924,0.0000,0.3500,0.5424,0.7733,0.0000,0.0000,0.0000,0.3973,1.3157
2020-06-15 14:00:00+09:00,178.2000,26.7000,169.1186,57.6942,31.5753,0.8893,0.0405,0.0000,0.3500,0.3905,0.4988,0.0000,0.0000,0.0000,0.4377,0.8893
2020-06-15 15:00:00+09:00,280.0000,27.5000,258.0173,45.6278,34.8952,1.3430,0.0670,0.0000,0.3500,0.4170,0.9260,0.0000,0.0000,0.0000,0.5125,1.3430
2020-06-15 16:00:00+09:00,163.0000,27.9000,139.3114,33.4671,32.1398,0.7313,0.0751,0.0000,0.4000,0.4751,0.2562,0.0000,0.0000,0.0000,0.5332,0.7313
2020-06-15 17:00:00+09:00,150.3000,25.3000,112.0753,21.4862,28.7330,0.5945,0.0000,0.0000,0.9000,0.9000,0.0000,0.3055,0.0000,0.0000,0.5070,0.5945
2020-06-15 18:00:00+09:00,0.0000,22.8000,0.0000,9.8975,22.8000,0.0000,0.0000,0.0000,1.3000,1.3000,0.0000,1.3000,0.0000,0.0000,0.3953,0.0000
2020-06-15 19:00:00+09:00,0.0000,22.7000,0.0000,-1.0582,22.7000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.2922,0.0000
2020-06-15 20:00:00+09:00,0.0000,19.5000,0.0000,-11.0589,19.5000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.2063,0.0000
2020-06-15 21:00:00+09:00,0.0000,21.8000,0.0000,-19.6549,21.8000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1290,0.0000
2020-06-15 22:00:00+09:00,0.0000,18.0000,0.0000,-26.2463,18.0000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.0688,0.0000
2020-06-15 23:00:00+09:00,0.0000,20.4000,0.0000,-30.1480,20.4000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.2192,0.0000,0.0808,0.0500,0.0000
2020-06-16 00:00:00+09:00,0.0000,18.2000,0.0000,-30.8159,18.2000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-16 01:00:00+09:00,0.0000,18.9000,0.0000,-28.1437,18.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-16 02:00:00+09:00,0.0000,22.3000,0.0000,-22.5326,22.3000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-16 03:00:00+09:00,0.0000,22.1000,0.0000,-14.6482,22.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-16 04:00:00+09:00,0.0000,23.7000,0.0000,-5.1397,23.7000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-16 05:00:00+09:00,88.9000,25.2000,35.5910,5.4838,26.1846,0.1902,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0098,0.0500,0.1902
2020-06-16 06:00:00+09:00,21.8000,23.3000,14.2418,16.8549,23.7362,0.0767,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.8233,0.0500,0.0767
2020-06-16 07:00:00+09:00,96.1000,26.5000,77.0803,28.7070,28.8557,0.4087,0.0612,0.0000,1.1000,1.1612,0.0000,0.0000,0.0000,0.7525,0.0500,0.4087
2020-06-16 08:00:00+09:00,218.0000,26.2000,196.7198,40.8239,32.2842,1.0322,0.0271,0.0000,0.7000,0.7271,0.3051,0.0000,0.0000,0.0000,0.0747,1.0322
2020-06-16 09:00:00+09:00,242.6000,27.6000,227.9529,52.9733,34.6558,1.1874,0.0688,0.0000,0.4000,0.4688,0.7186,0.0000,0.0000,0.0000,0.1328,1.1874
2020-06-16 10:00:00+09:00,259.1000,25.0000,248.1875,64.7337,32.4243,1.3017,0.0000,0.0000,0.3500,0.3500,0.9517,0.0000,0.0000,0.0000,0.2097,1.3017
2020-06-16 11:00:00+09:00,262.4000,28.3000,254.7961,74.6773,36.2436,1.3207,0.0899,0.0000,0.4000,0.4899,0.8308,0.0000,0.0000,0.0000,0.2768,1.3207
2020-06-16 12:00:00+09:00,336.1000,28.2000,328.4538,77.0632,36.8244,1.6994,0.0892,0.0000,0.6000,0.6892,1.0102,0.0000,0.0000,0.0000,0.3585,1.6994
2020-06-16 13:00:00+09:00,289.5000,27.1000,279.0411,69.0894,35.5922,1.4493,0.0556,0.0000,0.3500,0.4056,1.0437,0.0000,0.0000,0.0000,0.4429,1.4493
2020-06-16 14:00:00+09:00,249.3000,26.0000,236.5779,57.7550,32.9075,1.2390,0.0000,0.0000,0.3500,0.3500,0.8890,0.0000,0.0000,0.0000,0.5147,1.2390
2020-06-16 15:00:00+09:00,242.6000,27.4000,223.5155,45.6882,34.2412,1.1658,0.0629,0.0000,0.3500,0.4129,0.7528,0.0000,0.0000,0.0000,0.5756,1.1658
2020-06-16 16:00:00+09:00,188.6000,26.8000,162.0230,33.5274,31.3967,0.8525,0.0437,0.0000,0.4000,0.4437,0.4087,0.0000,0.0000,0.0000,0.6086,0.8525
2020-06-16 17:00:00+09:00,89.3000,24.1000,68.3613,21.5466,25.8969,0.3657,0.0000,0.0000,0.9000,0.9000,0.0000,0.5343,0.0000,0.0000,0.5627,0.3657
2020-06-16 18:00:00+09:00,98.5000,26.1000,28.1474,9.9580,26.9295,0.1501,0.0496,0.0000,1.3000,1.3496,0.0000,1.1995,0.0000,0.0000,0.4597,0.1501
2020-06-16 19:00:00+09:00,0.0000,22.4000,0.0000,-0.9982,22.4000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.3566,0.0000
2020-06-16 20:00:00+09:00,0.0000,20.6000,0.0000,-11.0002,20.6000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.2707,0.0000
2020-06-16 21:00:00+09:00,0.0000,23.1000,0.0000,-19.5992,23.1000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1933,0.0000
2020-06-16 22:00:00+09:00,0.0000,21.4000,0.0000,-26.1961,21.4000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.1332,0.0000
2020-06-16 23:00:00+09:00,0.0000,20.6000,0.0000,-30.1068,20.6000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.3000,0.0000,0.0000,0.1074,0.0000
2020-06-17 00:00:00+09:00,0.0000,19.0000,0.0000,-30.7868,19.0000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.0945,0.0000
2020-06-17 01:00:00+09:00,0.0000,20.8000,0.0000,-28.1279,20.8000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.4833,0.0000,0.0000,0.0530,0.0000
2020-06-17 02:00:00+09:00,0.0000,18.9000,0.0000,-22.5293,18.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0352,0.0000,0.4481,0.0500,0.0000
2020-06-17 03:00:00+09:00,0.0000,22.1000,0.0000,-14.6553,22.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-17 04:00:00+09:00,0.0000,24.1000,0.0000,-5.1548,24.1000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-17 05:00:00+09:00,91.7000,20.9000,28.4332,5.4627,21.7479,0.1540,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0460,0.0500,0.1540
2020-06-17 06:00:00+09:00,88.2000,22.7000,47.5034,16.8295,24.1282,0.2555,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.6445,0.0500,0.2555
2020-06-17 07:00:00+09:00,130.8000,26.0000,107.8439,28.6787,29.3568,0.5709,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.5291,0.0500,0.5709
2020-06-17 08:00:00+09:00,280.5000,24.5000,248.3255,40.7942,32.0602,1.3039,0.0000,0.0000,0.7000,0.7000,0.6039,0.0000,0.0000,0.0000,0.0988,1.3039
2020-06-17 09:00:00+09:00,270.4000,26.5000,253.4680,52.9444,34.1505,1.3224,0.0374,0.0000,0.4000,0.4374,0.8849,0.0000,0.0000,0.0000,0.1703,1.3224
2020-06-17 10:00:00+09:00,248.3000,28.4000,237.5697,64.7101,35.2046,1.2354,0.0924,0.0000,0.3500,0.4424,0.7930,0.0000,0.0000,0.0000,0.2344,1.2354
2020-06-17 11:00:00+09:00,285.9000,29.7000,278.6892,74.6740,38.0106,1.4366,0.1316,0.0000,0.4000,0.5316,0.9050,0.0000,0.0000,0.0000,0.3076,1.4366
2020-06-17 12:00:00+09:00,431.5000,28.1000,419.5785,77.1057,40.6014,2.1454,0.0892,0.0000,0.6000,0.6892,1.4562,0.0000,0.0000,0.0000,0.4253,2.1454
2020-06-17 13:00:00+09:00,207.4000,27.5000,199.8643,69.1462,33.3154,1.0454,0.0648,0.0000,0.3500,0.4148,0.6306,0.0000,0.0000,0.0000,0.4763,1.0454
2020-06-17 14:00:00+09:00,213.5000,30.1000,202.3543,57.8126,36.0942,1.0494,0.1411,0.0000,0.3500,0.4911,0.5583,0.0000,0.0000,0.0000,0.5214,1.0494
2020-06-17 15:00:00+09:00,248.6000,25.0000,228.2683,45.7456,32.0951,1.1984,0.0000,0.0000,0.3500,0.3500,0.8484,0.0000,0.0000,0.0000,0.5900,1.1984
2020-06-17 16:00:00+09:00,207.0000,23.4000,174.5075,33.5848,28.6583,0.9258,0.0000,0.0000,0.4000,0.4000,0.5258,0.0000,0.0000,0.0000,0.6325,0.9258
2020-06-17 17:00:00+09:00,130.7000,21.4000,91.4138,21.6038,24.2331,0.4915,0.0000,0.0000,0.9000,0.9000,0.0000,0.4085,0.0000,0.0000,0.5974,0.4915
2020-06-17 18:00:00+09:00,15.3000,25.1000,4.7539,10.0148,25.2475,0.0255,0.0000,0.0000,1.3000,1.3000,0.0000,1.2745,0.0000,0.0000,0.4879,0.0255
